"DateTime","10RH","11RV","10RV","1RV","2RH","3RV","9RV","11RH"
"2026-04-02 08:19:00",0.03823,0.03008,0.05171,0.23677,0.55577,0.18862,0.1309,0.02185
"2026-04-02 09:19:00",0.03727,0.02949,0.05451,0.20964,0.50051,0.18563,0.13959,0.02011
"2026-04-02 10:19:00",0.03695,0.02848,0.05132,0.21594,0.54042,0.18712,0.13183,0.02114
"2026-04-02 11:19:00",0.04027,0.03218,0.05378,0.21529,0.52641,0.18549,0.13907,0.02245
"2026-04-02 12:19:00",0.03819,0.02713,0.05511,0.20636,0.50699,0.18542,0.13954,0.02018
"2026-04-02 13:19:00",0.03926,0.03102,0.05372,0.21333,0.55502,0.19244,0.14196,0.0196
"2026-04-02 14:19:00",0.04133,0.03062,0.05223,0.23444,0.57573,0.19994,0.15217,0.01994
"2026-04-02 15:19:00",0.04005,0.03005,0.05421,0.22722,0.52143,0.19325,0.16308,0.01968
"2026-04-02 16:19:00",0.03797,0.02879,0.04733,0.20926,0.4573,0.17636,0.14238,0.01892
"2026-04-02 17:19:00",0.03521,0.02672,0.05003,0.19513,0.4717,0.18098,0.14381,0.01807
"2026-04-02 18:19:00",0.04068,0.03041,0.04806,0.26247,0.71144,0.20252,0.12408,0.0226
"2026-04-02 19:19:00",0.04172,0.03353,0.05112,0.29534,0.67332,0.2059,0.13412,0.02231
"2026-04-02 20:19:00",0.04405,0.03408,0.05351,0.27901,0.60794,0.20447,0.15148,0.02181
"2026-04-02 21:19:00",0.03994,0.02591,0.05243,0.21868,0.46765,0.1827,0.14811,0.02403
"2026-04-02 22:19:00",0.03734,0.02494,0.04939,0.19857,0.42371,0.17269,0.13891,0.0198
"2026-04-02 23:19:00",0.03805,0.02994,0.05255,0.22149,0.5411,0.19335,0.14096,0.02056
"2026-04-03 00:19:00",0.04313,0.02873,0.0538,0.24859,0.61922,0.19707,0.14247,0.02318
"2026-04-03 01:19:00",0.03684,0.03125,0.04995,0.25584,0.63548,0.20066,0.13892,0.02039
"2026-04-03 02:19:00",0.0392,0.02647,0.05409,0.23901,0.57489,0.19727,0.14492,0.02038
"2026-04-03 03:19:00",0.04579,0.03595,0.05079,0.28053,0.6885,0.20749,0.12768,0.03193
"2026-04-03 04:19:00",0.03975,0.03565,0.05618,0.24569,0.53808,0.19233,0.14264,0.0303
"2026-04-03 05:19:00",0.03857,0.03121,0.04745,0.20576,0.46324,0.18025,0.14702,0.0189
"2026-04-03 06:19:00",0.03817,0.02971,0.0522,0.19948,0.44301,0.17739,0.15262,0.02271
"2026-04-03 07:19:00",0.03838,0.03158,0.05328,0.21508,0.54998,0.18563,0.12606,0.02234
"2026-04-03 08:19:00",0.03882,0.02815,0.04761,0.26953,0.69035,0.19339,0.11109,0.02105
"2026-04-03 09:19:00",0.04071,0.02538,0.055,0.25072,0.58689,0.18599,0.12288,0.0198
"2026-04-03 10:19:00",0.03549,0.02929,0.05179,0.22575,0.54074,0.18504,0.13492,0.02108
"2026-04-03 11:19:00",0.03904,0.02887,0.05137,0.20557,0.50318,0.18463,0.14485,0.01956
"2026-04-03 12:19:00",0.03777,0.02874,0.05171,0.21193,0.50513,0.18427,0.14185,0.02173
"2026-04-03 13:19:00",0.03921,0.02788,0.05582,0.21851,0.57821,0.19521,0.14655,0.02218
"2026-04-03 14:19:00",0.03915,0.03106,0.05477,0.22396,0.56515,0.19942,0.17276,0.02277
"2026-04-03 15:19:00",0.0366,0.02953,0.04919,0.19948,0.47766,0.18004,0.14657,0.02099
"2026-04-03 16:19:00",0.0407,0.0287,0.05046,0.20884,0.46101,0.18055,0.14715,0.0239
"2026-04-03 17:19:00",0.03904,0.02825,0.05842,0.21441,0.52781,0.19693,0.1662,0.01965
"2026-04-03 18:19:00",0.04117,0.03223,0.05437,0.23328,0.57196,0.20058,0.16755,0.01996
"2026-04-03 19:19:00",0.04087,0.03027,0.05621,0.24846,0.60408,0.20477,0.16398,0.02229
"2026-04-03 20:19:00",0.04354,0.03334,0.04827,0.28696,0.65546,0.20857,0.14026,0.02178
"2026-04-03 21:19:00",0.04193,0.03093,0.05698,0.25349,0.57174,0.20427,0.16785,0.02183
"2026-04-03 22:19:00",0.04073,0.02939,0.05215,0.23951,0.56694,0.19975,0.1651,0.01964
"2026-04-03 23:19:00",0.04549,0.03386,0.05447,0.23163,0.59872,0.19834,0.14673,0.02081
"2026-04-04 00:19:00",0.04153,0.03255,0.05152,0.25405,0.61652,0.19729,0.14354,0.02079
"2026-04-04 01:19:00",0.04383,0.03303,0.05109,0.27951,0.64412,0.19905,0.13933,0.0223
"2026-04-04 02:19:00",0.03926,0.02958,0.05006,0.26679,0.61255,0.19785,0.14123,0.02073
"2026-04-04 03:19:00",0.04156,0.02968,0.04897,0.2677,0.65209,0.19958,0.13403,0.02162
"2026-04-04 04:19:00",0.04101,0.02803,0.05155,0.24464,0.55163,0.19276,0.14243,0.01979
"2026-04-04 05:19:00",0.03691,0.02739,0.04678,0.20182,0.43648,0.17509,0.1519,0.01936
"2026-04-04 06:19:00",0.03637,0.02654,0.04618,0.1853,0.42376,0.17161,0.15036,0.01913
"2026-04-04 07:19:00",0.03879,0.03033,0.05121,0.20455,0.48576,0.18303,0.1416,0.02127
"2026-04-04 08:19:00",0.03852,0.02803,0.04897,0.22197,0.5651,0.18742,0.12763,0.02118
"2026-04-04 09:19:00",0.03722,0.0305,0.05173,0.21964,0.52354,0.18619,0.13612,0.01934
"2026-04-04 10:19:00",0.03658,0.0311,0.05046,0.21754,0.55641,0.18673,0.12989,0.02275
"2026-04-04 11:19:00",0.03693,0.0287,0.0546,0.20219,0.49557,0.18168,0.14365,0.02059
"2026-04-04 12:19:00",0.03839,0.02738,0.04729,0.19906,0.45404,0.17299,0.13872,0.01985
"2026-04-04 13:19:00",0.04015,0.03093,0.04995,0.20063,0.45839,0.17842,0.14545,0.02045
"2026-04-04 14:19:00",0.04167,0.03131,0.05852,0.22603,0.5849,0.20441,0.17169,0.02235
"2026-04-04 15:19:00",0.04928,0.03328,0.06043,0.26279,0.64616,0.20629,0.15254,0.03071
"2026-04-04 16:19:00",0.03961,0.03048,0.05761,0.26981,0.59067,0.20589,0.16905,0.0281
"2026-04-04 17:19:00",0.03847,0.02645,0.05242,0.22301,0.49325,0.19552,0.17091,0.02531
"2026-04-04 18:19:00",0.03892,0.02924,0.05696,0.22479,0.55052,0.2043,0.17349,0.02197
"2026-04-04 19:19:00",0.04185,0.02938,0.05161,0.26282,0.66451,0.20638,0.14091,0.02274
"2026-04-04 20:19:00",0.04382,0.03218,0.05446,0.2661,0.61349,0.20863,0.15562,0.02235
"2026-04-04 21:19:00",0.04428,0.03265,0.06018,0.26122,0.56118,0.2093,0.17599,0.02269
"2026-04-04 22:19:00",0.03813,0.02712,0.05353,0.24606,0.54999,0.20934,0.17486,0.01937
"2026-04-04 23:19:00",0.04206,0.02981,0.05248,0.21824,0.46829,0.18666,0.15661,0.02115
"2026-04-05 00:19:00",0.03708,0.02712,0.05419,0.2045,0.50793,0.19241,0.15433,0.01852
"2026-04-05 01:19:00",0.04158,0.03095,0.05228,0.25353,0.66035,0.20853,0.14364,0.02188
"2026-04-05 02:19:00",0.04301,0.02997,0.05908,0.26127,0.57328,0.20709,0.16882,0.02543
"2026-04-05 03:19:00",0.03884,0.02946,0.05374,0.24133,0.54544,0.19923,0.16821,0.02313
"2026-04-05 04:19:00",0.03748,0.02837,0.05177,0.21372,0.50502,0.1835,0.14961,0.023
"2026-04-05 05:19:00",0.03733,0.02993,0.05574,0.21064,0.55111,0.19697,0.15793,0.02108
"2026-04-05 06:19:00",0.04019,0.03021,0.05508,0.24448,0.61839,0.20127,0.15291,0.02181
"2026-04-05 07:19:00",0.03694,0.02739,0.0526,0.25063,0.6022,0.20032,0.15372,0.02276
"2026-04-05 08:19:00",0.04022,0.02993,0.05661,0.2343,0.55504,0.19536,0.16169,0.02396
"2026-04-05 09:19:00",0.04182,0.02971,0.05459,0.22411,0.51283,0.18696,0.15257,0.02335
"2026-04-05 10:19:00",0.03868,0.02964,0.04857,0.26065,0.69024,0.20416,0.13601,0.02108
"2026-04-05 11:19:00",0.03781,0.03114,0.0543,0.26583,0.64615,0.20771,0.15386,0.0277
"2026-04-05 12:19:00",0.04065,0.03055,0.05839,0.24519,0.5825,0.20719,0.16927,0.02421
"2026-04-05 13:19:00",0.03888,0.02735,0.05236,0.23179,0.49283,0.20048,0.16884,0.02264
"2026-04-05 14:19:00",0.03863,0.02857,0.04923,0.21296,0.46084,0.18026,0.14397,0.02155
"2026-04-05 15:19:00",0.03594,0.02581,0.05475,0.21188,0.51626,0.19445,0.16061,0.02178
"2026-04-05 16:19:00",0.03866,0.03067,0.05355,0.23457,0.59031,0.20225,0.16153,0.0237
"2026-04-05 17:19:00",0.04283,0.03238,0.05927,0.2314,0.56929,0.20155,0.16559,0.02851
"2026-04-05 18:19:00",0.04148,0.03135,0.05852,0.22715,0.5399,0.19375,0.16724,0.02704
"2026-04-05 19:19:00",0.03679,0.02976,0.05361,0.21088,0.50377,0.19149,0.16317,0.02441
"2026-04-05 20:19:00",0.04243,0.03267,0.05739,0.24541,0.60848,0.20199,0.15794,0.0265
"2026-04-05 21:19:00",0.03905,0.02976,0.05164,0.23484,0.59578,0.20469,0.16324,0.01995
"2026-04-05 22:19:00",0.04079,0.03039,0.05415,0.21194,0.53206,0.1987,0.17223,0.02177
"2026-04-05 23:19:00",0.03686,0.02945,0.04817,0.20015,0.47208,0.18145,0.14654,0.01968
"2026-04-06 00:19:00",0.04047,0.03193,0.05728,0.21975,0.52978,0.19842,0.16643,0.0218
"2026-04-06 01:19:00",0.04187,0.02817,0.05626,0.2687,0.64768,0.20655,0.14595,0.02321
"2026-04-06 02:19:00",0.04203,0.03113,0.05223,0.27633,0.65585,0.20741,0.14178,0.02101
"2026-04-06 03:19:00",0.04357,0.03464,0.0575,0.27026,0.56714,0.2104,0.17314,0.02864
"2026-04-06 04:19:00",0.04081,0.03157,0.05483,0.24019,0.5535,0.20573,0.17183,0.02755
"2026-04-06 05:19:00",0.04176,0.03172,0.05356,0.21645,0.49265,0.19297,0.16094,0.03047
"2026-04-06 06:19:00",0.04094,0.0307,0.05189,0.2093,0.45314,0.18322,0.14693,0.02056
"2026-04-06 07:19:00",0.04239,0.02898,0.05588,0.21326,0.48798,0.19381,0.16066,0.01934
"2026-04-06 08:19:00",0.04047,0.03229,0.05735,0.22084,0.55257,0.20062,0.16941,0.02046
"2026-04-06 09:19:00",0.04673,0.03833,0.05539,0.22382,0.52519,0.19463,0.16409,0.02189
"2026-04-06 10:19:00",0.0418,0.03087,0.05609,0.24926,0.62706,0.20385,0.15688,0.02075
"2026-04-06 11:19:00",0.04222,0.03215,0.05599,0.24567,0.56303,0.20369,0.16851,0.02196
"2026-04-06 12:19:00",0.04239,0.02963,0.05317,0.25595,0.64201,0.20584,0.14648,0.01976
"2026-04-06 13:19:00",0.0426,0.03507,0.05733,0.23644,0.5437,0.20359,0.1661,0.02302
"2026-04-06 14:19:00",0.04079,0.03475,0.05724,0.27773,0.62592,0.20402,0.15418,0.02631
"2026-04-06 15:19:00",0.04131,0.03273,0.05422,0.26613,0.61422,0.20594,0.15621,0.02275
"2026-04-06 16:19:00",0.03879,0.02756,0.05206,0.28736,0.63554,0.20997,0.14896,0.02458
"2026-04-06 17:19:00",0.03942,0.02902,0.05629,0.29347,0.62313,0.20937,0.15325,0.02175
"2026-04-06 18:19:00",0.03996,0.02904,0.0573,0.28528,0.59066,0.21018,0.16065,0.02134
"2026-04-06 19:19:00",0.04074,0.03047,0.05811,0.24935,0.54055,0.20529,0.16554,0.02194
"2026-04-06 20:19:00",0.04425,0.0315,0.05469,0.22312,0.47383,0.19338,0.15829,0.02556
"2026-04-06 21:19:00",0.0409,0.03256,0.05552,0.23689,0.51213,0.20168,0.16735,0.03199
"2026-04-06 22:19:00",0.03896,0.02922,0.05216,0.23285,0.51685,0.20116,0.16925,0.02093
"2026-04-06 23:19:00",0.04189,0.03072,0.05481,0.22723,0.55724,0.20619,0.1625,0.01996
"2026-04-07 00:19:00",0.04125,0.0299,0.05857,0.22539,0.51852,0.19924,0.16635,0.02284
"2026-04-07 01:19:00",0.04197,0.03379,0.05488,0.23891,0.5516,0.2033,0.16528,0.02543
"2026-04-07 02:19:00",0.03914,0.0325,0.05424,0.22533,0.52365,0.19534,0.15926,0.02363
"2026-04-07 03:19:00",0.03923,0.03023,0.05201,0.22944,0.53864,0.19431,0.15359,0.02025
"2026-04-07 04:19:00",0.03981,0.03164,0.05271,0.23091,0.56364,0.19319,0.15157,0.02222
"2026-04-07 05:19:00",0.04255,0.03292,0.05805,0.23488,0.58983,0.19688,0.15491,0.026
"2026-04-07 06:19:00",0.04141,0.03325,0.05485,0.22738,0.55068,0.18887,0.14839,0.02472
"2026-04-07 07:19:00",0.0395,0.03037,0.05813,0.21403,0.52785,0.18864,0.15041,0.02344
"2026-04-07 08:19:00",0.03968,0.03144,0.05332,0.21574,0.51451,0.18721,0.14557,0.02127
"2026-04-07 09:19:00",0.03931,0.03218,0.05619,0.20772,0.51555,0.18629,0.14462,0.02894
"2026-04-07 10:19:00",0.03893,0.03319,0.05548,0.21257,0.53459,0.19079,0.1463,0.0237
"2026-04-07 11:19:00",0.03926,0.03002,0.05273,0.21846,0.55957,0.19162,0.14639,0.01844
"2026-04-07 12:19:00",0.04143,0.03285,0.05213,0.24745,0.63577,0.19821,0.1432,0.02149
"2026-04-07 13:19:00",0.041,0.0324,0.05629,0.22382,0.55242,0.19095,0.15069,0.02143
"2026-04-07 14:19:00",0.04235,0.03127,0.05208,0.21169,0.50435,0.18255,0.14238,0.02319
"2026-04-07 15:19:00",0.04157,0.0305,0.05633,0.20753,0.49761,0.18197,0.14271,0.02188
"2026-04-07 16:19:00",0.04235,0.03121,0.05336,0.20282,0.45654,0.17596,0.13818,0.02452
"2026-04-07 17:19:00",0.04041,0.03259,0.05703,0.2096,0.50704,0.18714,0.14827,0.02195
"2026-04-07 18:19:00",0.04308,0.03207,0.0534,0.25614,0.66625,0.19646,0.13554,0.02107
"2026-04-07 19:19:00",0.04286,0.03168,0.05786,0.24801,0.56167,0.1904,0.1425,0.02168
"2026-04-07 20:19:00",0.03918,0.03019,0.05313,0.23037,0.54212,0.18471,0.1355,0.0218
"2026-04-07 21:19:00",0.04053,0.02877,0.05452,0.2145,0.51816,0.18199,0.13704,0.02322
"2026-04-07 22:19:00",0.03935,0.03014,0.05066,0.22202,0.56782,0.18477,0.12478,0.02277
"2026-04-07 23:19:00",0.04102,0.03272,0.05244,0.2236,0.54707,0.18424,0.12846,0.02041
"2026-04-08 00:19:00",0.0381,0.03289,0.05044,0.24627,0.63902,0.19,0.12588,0.02167
"2026-04-08 01:19:00",0.04,0.03108,0.0516,0.24024,0.60728,0.18934,0.12979,0.0223
"2026-04-08 02:19:00",0.0403,0.02903,0.05391,0.24107,0.58895,0.18943,0.12672,0.02168
"2026-04-08 03:19:00",0.04084,0.03068,0.05205,0.24546,0.62696,0.18981,0.12562,0.02392
"2026-04-08 04:19:00",0.03984,0.03244,0.05257,0.23663,0.59954,0.18712,0.12863,0.02304
"2026-04-08 05:19:00",0.04149,0.03291,0.0535,0.22355,0.5492,0.18491,0.13281,0.02128
"2026-04-08 06:19:00",0.0409,0.02971,0.04982,0.2019,0.46912,0.17917,0.14575,0.02042
"2026-04-08 07:19:00",0.03992,0.02925,0.05184,0.19831,0.46559,0.17684,0.14539,0.01978
"2026-04-08 08:19:00",0.03806,0.0266,0.05373,0.21437,0.54255,0.18195,0.12644,0.02077
"2026-04-08 09:19:00",0.04189,0.02959,0.0536,0.21123,0.52366,0.18284,0.13175,0.02143
"2026-04-08 10:19:00",0.03817,0.02914,0.05102,0.2056,0.4889,0.17926,0.14058,0.01963
"2026-04-08 11:19:00",0.03992,0.03185,0.04985,0.18751,0.43783,0.16967,0.14809,0.02057
"2026-04-08 12:19:00",0.03966,0.03184,0.04814,0.1923,0.42701,0.16919,0.14626,0.04936
"2026-04-08 13:19:00",0.04004,0.03142,0.0507,0.19059,0.45878,0.17441,0.14506,0.04741
"2026-04-08 14:19:00",0.04493,0.03582,0.04726,0.18327,0.41523,0.16979,0.148,0.05696
"2026-04-08 15:19:00",0.04827,0.03322,0.05518,0.19531,0.47001,0.17498,0.14433,0.05476
"2026-04-08 16:19:00",0.04563,0.03542,0.05331,0.20856,0.48305,0.17734,0.14204,0.05915
"2026-04-08 17:19:00",0.05676,0.04537,0.04182,0.15971,0.21339,0.08006,0.06,0.0799
"2026-04-08 18:19:00",0.03874,0.03792,0.05125,0.23818,0.60363,0.17583,0.11399,0.05616
"2026-04-08 19:19:00",0.04242,0.03223,0.05302,0.26339,0.64804,0.17785,0.11268,0.05096
"2026-04-08 20:19:00",0.0419,0.03309,0.05524,0.25818,0.62442,0.1796,0.11631,0.05093
"2026-04-08 21:19:00",0.04565,0.0323,0.05497,0.26779,0.62865,0.18188,0.11758,0.05205
"2026-04-08 22:19:00",0.04651,0.03933,0.05692,0.23448,0.50886,0.17948,0.13905,0.05335
"2026-04-08 23:19:00",0.03641,0.02614,0.04713,0.18962,0.40531,0.16465,0.14682,0.04293
"2026-04-09 00:19:00",0.04008,0.0302,0.05459,0.21536,0.51788,0.18142,0.13424,0.04775
"2026-04-09 01:19:00",0.03956,0.02812,0.05048,0.20966,0.47575,0.17831,0.14265,0.04491
"2026-04-09 02:19:00",0.03847,0.03142,0.05377,0.2036,0.49398,0.17954,0.14244,0.04759
"2026-04-09 03:19:00",0.03912,0.03185,0.05496,0.22098,0.53054,0.18133,0.12775,0.04744
"2026-04-09 04:19:00",0.04033,0.03436,0.05251,0.24774,0.63559,0.18192,0.11441,0.05044
"2026-04-09 05:19:00",0.00243,0.00306,0.00248,0.00895,0.00785,0.00304,0.00416,0.00325
"2026-04-09 06:19:00",0.00171,0.00174,0.00147,0.00253,0.00201,0.0015,0.00207,0.00184
"2026-04-09 07:19:00",0.00142,0.00181,0.0016,0.00269,0.00226,0.00167,0.00239,0.00191
"2026-04-09 08:19:00",0.0017,0.00206,0.00179,0.00307,0.00228,0.0017,0.00241,0.0022
"2026-04-09 09:19:00",0.00178,0.00177,0.00155,0.00244,0.002,0.00153,0.00192,0.00189
"2026-04-09 10:19:00",0.00137,0.0016,0.00156,0.00159,0.00156,0.00141,0.00134,0.00169
"2026-04-09 11:19:00",0.00395,0.00166,0.00513,0.00382,0.00403,0.00295,0.0037,0.0024
"2026-04-09 12:19:00",0.00232,0.00161,0.00387,0.00319,0.00333,0.00162,0.00147,0.00169
"2026-04-09 13:19:00",0.00184,0.00155,0.00267,0.00743,0.00782,0.00309,0.00302,0.0016
"2026-04-09 14:19:00",0.00175,0.00149,0.00245,0.00256,0.00274,0.00395,0.00459,0.00154
"2026-04-09 15:19:00",0.00159,0.00147,0.0022,0.00454,0.0047,0.00135,0.00134,0.00153
"2026-04-09 16:19:00",0.00207,0.00187,0.00306,0.01316,0.01358,0.00226,0.00209,0.00196
"2026-04-09 17:19:00",0.00168,0.00152,0.00237,0.01063,0.01106,0.00238,0.00294,0.00166
"2026-04-09 18:19:00",0.00189,0.00152,0.00253,0.00373,0.00464,0.01505,0.02981,0.00159
"2026-04-09 19:19:00",0.0017,0.0015,0.00263,0.00815,0.00635,0.00943,0.01174,0.00153
"2026-04-09 20:19:00",0.00171,0.00147,0.00253,0.00686,0.0067,0.00165,0.00172,0.00155
"2026-04-09 21:19:00",0.00157,0.00154,0.00234,0.00756,0.00762,0.00171,0.00197,0.0016
"2026-04-09 22:19:00",0.00776,0.00239,0.00964,0.03831,0.07007,0.05319,0.02021,0.00417
"2026-04-09 23:19:00",0.0016,0.00157,0.00228,0.00623,0.00361,0.00161,0.00166,0.00166
"2026-04-10 00:19:00",0.00232,0.00149,0.00292,0.00339,0.0014,0.00149,0.00154,0.00157
"2026-04-10 01:19:00",0.00175,0.0015,0.00256,0.00199,0.00182,0.00131,0.00161,0.00154
"2026-04-10 02:19:00",0.04576,0.00294,0.07384,0.02309,0.01505,0.00289,0.00334,0.00342
"2026-04-10 03:19:00",0.00215,0.00142,0.00262,0.01444,0.01066,0.00388,0.00656,0.00153
"2026-04-10 04:19:00",0.00152,0.00141,0.0019,0.00499,0.00135,0.00126,0.00125,0.00147
"2026-04-10 05:19:00",0.00179,0.00146,0.00249,0.00297,0.0025,0.00339,0.0036,0.00152
"2026-04-10 06:19:00",0.00364,0.00166,0.00647,0.00679,0.02601,0.01944,0.02678,0.00175
"2026-04-10 07:19:00",0.00444,0.00172,0.0061,0.00646,0.00574,0.00702,0.00629,0.00181
"2026-04-10 08:19:00",0.00407,0.00167,0.0062,0.00875,0.00946,0.0032,0.00395,0.00176
"2026-04-10 09:19:00",0.00375,0.00167,0.00516,0.00615,0.00588,0.01703,0.01848,0.00173
"2026-04-10 10:19:00",0.00526,0.00334,0.00877,0.01106,0.01736,0.00639,0.01024,0.00345
"2026-04-10 11:19:00",0.00897,0.00571,0.01588,0.00697,0.00784,0.01176,0.03069,0.00636
"2026-04-10 12:19:00",0.08995,0.0572,0.43286,0.54676,0.64878,0.65735,0.36046,0.04929
"2026-04-10 13:19:00",0.10936,0.05921,0.42446,0.9747,1.36574,0.67252,0.37499,0.05779
"2026-04-10 14:19:00",0.13658,0.06737,0.45297,0.93959,1.33939,0.7086,0.41216,0.06995
"2026-04-10 15:19:00",0.1075,0.05542,0.43451,1.01761,1.69627,0.6985,0.38147,0.05866
"2026-04-10 16:19:00",0.11867,0.06073,0.46166,1.07952,1.64155,0.78388,0.40338,0.07732
"2026-04-10 17:19:00",0.11321,0.0541,0.43986,1.22286,2.22606,0.67566,0.3826,0.06509
"2026-04-10 18:19:00",0.1477,0.07403,0.49716,1.1561,2.00326,0.79055,0.44017,0.07998
"2026-04-10 19:19:00",0.15035,0.0733,0.48866,1.02698,1.65047,0.78809,0.42443,0.08409
"2026-04-10 20:19:00",0.15499,0.0786,0.49373,0.95155,1.33828,0.77971,0.41245,0.08273
"2026-04-10 21:19:00",0.17496,0.08931,0.55556,1.67661,2.833,0.82472,0.44942,0.08601
"2026-04-10 22:19:00",0.1131,0.05955,0.45302,0.85895,1.46132,0.72112,0.32754,0.05289
"2026-04-10 23:19:00",0.14191,0.07694,0.45084,1.58126,2.77894,0.7415,0.35658,0.0767
"2026-04-11 00:19:00",0.099,0.05278,0.40863,1.06062,1.91587,0.6991,0.31213,0.05208
"2026-04-11 01:19:00",0.08561,0.04039,0.38855,0.86229,1.36618,0.63609,0.2866,0.04554
"2026-04-11 02:19:00",0.00349,0.01028,0.00463,0.03429,0.03187,0.00956,0.0059,0.00584
"2026-04-11 03:19:00",0.1171,0.06659,0.42147,0.42383,0.56373,0.72724,0.33294,0.06659
"2026-04-11 04:19:00",0.10963,0.06738,0.43783,0.29328,0.25811,0.72128,0.32105,0.07228
"2026-04-11 05:19:00",0.10953,0.06557,0.4452,0.31538,0.26696,0.73592,0.31592,0.07021
"2026-04-11 06:19:00",0.10791,0.06262,0.43376,0.2887,0.21507,0.74856,0.30841,0.0648
"2026-04-11 07:19:00",0.09969,0.05707,0.42011,0.30499,0.2413,0.73592,0.30129,0.06216
"2026-04-11 08:19:00",0.10711,0.05966,0.42347,0.27216,0.19033,0.75305,0.31012,0.06524
"2026-04-11 09:19:00",0.10116,0.0587,0.43425,0.29317,0.24681,0.76339,0.31681,0.06109
"2026-04-11 10:19:00",0.0902,0.05316,0.4203,0.30545,0.28378,0.72718,0.29114,0.05022
"2026-04-11 11:19:00",0.08466,0.04744,0.39377,0.2925,0.27917,0.74188,0.30402,0.04054
"2026-04-11 12:19:00",0.07514,0.04115,0.36969,0.32714,0.30022,0.66083,0.29159,0.0357
"2026-04-11 13:19:00",0.1044,0.0636,0.42628,0.29155,0.25283,0.75241,0.30679,0.05584
"2026-04-11 14:19:00",0.116,0.07149,0.44569,0.29188,0.20914,0.7323,0.31042,0.07037
"2026-04-11 15:19:00",0.11519,0.06765,0.45258,0.30932,0.22588,0.7405,0.30703,0.06856
"2026-04-11 16:19:00",0.11217,0.06585,0.44581,0.3145,0.21927,0.7396,0.31582,0.06698
"2026-04-11 17:19:00",0.10292,0.06282,0.43788,0.3149,0.22059,0.76361,0.30915,0.06352
"2026-04-11 18:19:00",0.1032,0.05895,0.44278,0.30746,0.20163,0.74571,0.28373,0.05516
"2026-04-11 19:19:00",0.0837,0.05093,0.40438,0.30833,0.18427,0.68394,0.28288,0.03965
"2026-04-11 20:19:00",0.09603,0.05756,0.42353,0.28391,0.17597,0.73457,0.28639,0.05098
"2026-04-11 21:19:00",0.11263,0.06581,0.45612,0.30315,0.24562,0.72261,0.30581,0.06812
"2026-04-11 22:19:00",0.11856,0.06646,0.45034,0.30206,0.25687,0.73147,0.31042,0.0702
"2026-04-11 23:19:00",0.11564,0.06342,0.45349,0.30774,0.2503,0.74809,0.30377,0.07111
"2026-04-12 00:19:00",0.11703,0.06413,0.44607,0.30071,0.23212,0.75682,0.30806,0.06668
"2026-04-12 01:19:00",0.11701,0.06427,0.44097,0.31781,0.24597,0.74103,0.30418,0.0645
"2026-04-12 02:19:00",0.10973,0.06175,0.43627,0.34097,0.25117,0.76468,0.31028,0.06239
"2026-04-12 03:19:00",0.10966,0.05867,0.44473,0.28103,0.21375,0.78469,0.29652,0.05955
"2026-04-12 04:19:00",0.1023,0.05784,0.43317,0.31543,0.22189,0.76679,0.31061,0.05579
"2026-04-12 05:19:00",0.10772,0.06406,0.44655,0.31282,0.25951,0.73477,0.3004,0.06633
"2026-04-12 06:19:00",0.10842,0.06306,0.433,0.3181,0.216,0.74796,0.3057,0.0625
"2026-04-12 07:19:00",0.10597,0.05997,0.44537,0.2899,0.21142,0.77302,0.29638,0.05883
"2026-04-12 08:19:00",0.08689,0.05104,0.42406,0.30071,0.20082,0.7304,0.29627,0.04737
"2026-04-12 09:19:00",0.10671,0.06625,0.42452,0.31997,0.24251,0.7269,0.31785,0.06912
"2026-04-12 10:19:00",0.11037,0.06701,0.43854,0.3494,0.31568,0.74446,0.30724,0.06608
"2026-04-12 11:19:00",0.09907,0.05992,0.43117,0.28254,0.19177,0.73886,0.28851,0.05493
"2026-04-12 12:19:00",0.09692,0.0573,0.44342,0.2744,0.19312,0.77169,0.29311,0.05484
"2026-04-12 13:19:00",0.08763,0.04876,0.41507,0.30328,0.26347,0.70931,0.28347,0.0439
"2026-04-12 14:19:00",0.08642,0.05213,0.42674,0.28638,0.19891,0.74588,0.2938,0.04814
"2026-04-12 15:19:00",0.09835,0.0589,0.42974,0.30063,0.20768,0.75483,0.3144,0.05889
"2026-04-12 16:19:00",0.11512,0.06448,0.45952,0.31507,0.28375,0.73879,0.31471,0.06817
"2026-04-12 17:19:00",0.12159,0.07042,0.46233,0.31708,0.25971,0.74357,0.32305,0.07239
"2026-04-12 18:19:00",0.11935,0.06984,0.46721,0.31295,0.27872,0.75551,0.30589,0.06572
"2026-04-12 19:19:00",0.00274,0.00276,0.00245,0.00532,0.0044,0.00267,0.00279,0.00316
"2026-04-12 20:19:00",0.12893,0.07362,0.43561,0.3191,0.29287,0.74384,0.30663,0.06728
"2026-04-12 21:19:00",0.11881,0.06602,0.44445,0.31202,0.26786,0.7382,0.32099,0.06483
"2026-04-12 22:19:00",0.1197,0.06388,0.45543,0.33756,0.26005,0.75575,0.30845,0.06415
"2026-04-12 23:19:00",0.10627,0.06466,0.42304,0.35154,0.34427,0.73344,0.30079,0.0578
"2026-04-13 00:19:00",0.10587,0.06408,0.43577,0.31771,0.21073,0.74508,0.30166,0.05823
"2026-04-13 01:19:00",0.10257,0.06239,0.42815,0.29547,0.24516,0.74642,0.28996,0.05438
